company,product name ,category,ingredients,link,total number of reviews,product rate 
Clinique,Blushing Blush Powder Blush,"Home
Makeup
Face
Blush","Talc, Dimethicone, Silica, Zinc Stearate, Nylon-12, Lauryl Laurate, Tetrasodium EDTA, Potassium Sorbate, Chlorphenesin. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163), Yellow 5 Lake (CI 19140), Carmine (CI 75470), Red 7 Lake (CI 15850), Ferric Ferrocyanide (CI 77510), Blue 1 Lake (CI 42090), Red 22 Lake (CI 45380), Red 36 Lake (CI 12085), Manganese Violet (CI 77742), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Red 28 Lake (CI 45410), Red 34 Lake (CI 15880), Ultramarines (CI 77007), Yellow 6 Lake (CI 15985), Red 6 (CI 15850).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/blushing-blush-powder-blush-xlsImpprod10791937?sku=2153764,0,4.7
Alterna,Caviar Anti-Aging Replenishing Moisture Shampoo,"Home
Hair
Shampoo & Conditioner
Shampoo","Water (Aqua), Sodium Lauroyl Methyl Isethionate, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Sarcosinate, Cocamidopropylamine Oxide, Methyl Gluceth-20, Glycol Distearate, Glycereth-26, Algae Extract, Amodimethicone, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Phospholipids, Soy Amino Acids, Sodium Phytate, Polysilicone-15, Linum Usitatissimum (Linseed) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Glycerin, Laureth-9, Caviar Extract, Butyrospermum Parkii (Shea) Butter, Ascorbic Acid, Superoxide Dismutase, Polyquaternium-10, Trideceth-12, Tocopheryl Acetate, C12-13 Pareth-3, C12-13 Pareth-23, Divinyldimethicone/Dimethicone Copolymer, Lauryl Alcohol, C11-15 Pareth-7, Butylene Glycol, Polyquaternium-7, Decyl Glucoside, Acrylates Copolymer, Dihydroxypropyl PEG-5 Linoleammonium Chloride, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Disodium EDTA, Aminomethyl Propanol, Phenoxyethanol, Methylisothiazolinone, Fragrance (Parfum).",https://www.ulta.com/p/caviar-anti-aging-replenishing-moisture-shampoo-xlsImpprod540446?sku=2290008,0,4.4
Petite n Pretty,Pretty Little Picnic Makeup Starter Set,"Home
Makeup
Face
Highlighter","Fresh Picked Eye & Cheek Palette
Eyeshadows
Pass the Apricots: Mica, Boron Nitride, Polyethylene, Silica, Caprylic/Capric Triglyceride, Dimethicone, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77492), Carmine (CI 75470). *Contains Carmine as a color additive.
Glitz 'n Guava: Calcium Aluminum Borosilicate, Caprylic/Capric Triglyceride, Dimethicone, Polyethylene, Mica, Sodium Dehydroacetate, Phenoxyethanol, Tin Oxide, Sorbic Acid, Boron Nitride, Silica. May Contain: Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491).
Cinna-mine: Mica, Silica, Boron Nitride, Caprylic/Capric Triglyceride, Dimethicone, Polyethylene, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Carmine (CI 75470). *Contains Carmine as a color additive./Contient du Carmin comme additive de couleur.
Keepin' It Teal: Caprylic/Capric Triglyceride, Calcium Sodium Borosilicate, Mica, Calcium Aluminum Borosilicate, Polyethylene, Sodium Dehydroacetate, Phenoxyethanol, Tin Oxide, Sorbic Acid, Boron Nitride, Dimethicone, Silica. May Contain: Titanium Dioxide (CI 77891), Chromium Oxide Greens (CI 77288), Ultramarines (CI 77007), Ferric Ferrocyanide (CI 77510).
That Plums It Up: Mica, Zinc Stearate, Caprylic/Capric Triglyceride, Dimethicone, Silica, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid, Maltodextrin, Boron Nitride. May Contain: Ultramarines (CI 77007), Titanium Dioxide (CI 77891), Carmine (CI 75470). *Contains Carmine as a color additive.
You Look Grape: Calcium Aluminum Borosilicate, Dimethicone, Mica, Caprylic/Capric Triglyceride, Polyethylene, Boron Nitride, Sodium Dehydroacetate, Phenoxyethanol, Tin Oxide, Sorbic Acid, Silica. May Contain: Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Ultramarines (CI 77007), Carmine (CI 75470), Ferric Ferrocyanide (CI 77510). *Contains Carmine as a color additive.
Blush (Not intended for use around the eye)
Pretty Little Picnic: Mica, Dimethicone, Polyethylene, Boron Nitride, Caprylic/Capric Triglyceride, Silica, Sodium Dehydroacetate, Phenoxyethanol, Sorbic Acid. May Contain: Titanium Dioxide (CI 77891), Red 28 Lake (CI 45410), Iron Oxides (CI 77491), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77499).
Highlighter
Strawbabe: Calcium Sodium Borosilicate, Mica, Caprylic/Capric Triglyceride, Dimethicone, Mica, Silica, Polyethylene, Sodium Dehydroacetate, Phenoxyethanol, Tin Oxide, Sorbic Acid, Boron Nitride. May Contain: Titanium Dioxide (CI 77891), Red 28 Lake (CI 45410).",https://www.ulta.com/p/pretty-little-picnic-makeup-starter-set-pimprod2033159?sku=2596898,0,5
Sally Hansen,Miracle Gel Desert Oasis Nail Polish Collection,"Home
Nails
Gel Nail Polish","Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Isopropyl Alcohol, Tosylamide/Epoxy Resin, Stearalkonium Bentonite, Triphenyl Phosphate, Glycidyl Neodecanoate/Phthalic Anhydride/TMP Crosspolymer, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Aqua/Water/Eau, Isosorbide Dicaprylate/Caprate, Silica, Diacetone Alcohol, Kaolin, Hydroxyethyl Acrylate/IPDI/PPG-15 Glyceryl Ether Copolymer, Phosphoric Acid, Acrylates/Dimethicone Copolymer, Dimethicone, Trimethylsiloxysilicate, Lithothamnion Calcareum Extract, Tocopheryl Acetate, Aluminum Hydroxide, Triethoxycaprylylsilane, Mannitol, Cetyl PEG/PPG-10/1 Dimethicone, Polyvinyl Butyral, Solum Diatomeae/Diatomaceous Earth/Terre de Diatomees, Carthamus Tinctorius (Safflower) Seed Oil, Zinc Sulfate, n-Butyl Alcohol, Macrocystis Pyrifera (Kelp) Extract, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, [May Contain/Peut Contenir/+/-: Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Ultramarines (CI 77007), Iron Oxides ( CI 77491, CI 77492, CI 77499), Ferric Ammonium Ferrocyanide (CI 77510), Red 7 Lake (CI 15850), Black 2 [nano] (CI 77266), Red 6 Lake (CI 15850)].",https://www.ulta.com/p/miracle-gel-desert-oasis-nail-polish-collection-pimprod2037434?sku=2605798,0,4.2
Keranique,Damage Control Follicle Strengthening Conditioner,"Home
Hair
Shampoo & Conditioner
Conditioner","Water (Aqua, Eau), Cetearyl Alcohol, Cetyl Alcohol, Behentrimonium Chloride, Isododecane, Amodimethicone, Caprylyl Glycol, Stearamine Oxide, Guar Hydroxypropyltrimonium Chloride, Behentrimonium Methosulfate, Glycerin, Fragrance (Parfum), Cetrimonium Chloride, Isopropyl Alcohol, Hydroxyethylcellulose, Quaternium-87, Potassium Sorbate, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Glyceryl Undecylenate, Glyceryl Laurate, Tetrasodium Glutamate Diacetate, Propylene Glycol, PPG-3 Benzyl Ether Myristate, Caprylic/Capric Triglyceride, Citric Acid, Quaternium-91, Panthenol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Hydrolyzed Ceratonia Siliqua Seed Extract, Keratin, Zea Mays (Corn) Starch, Hydrolyzed Keratin, Curcuma Longa (Turmeric) Root Oil, Allantoin, Tocopheryl Acetate, Bisabolol, Sodium Benzoate, Arginine , Acetyl Tyrosine, Pentylene Glycol, PEG-12 Dimethicone, Apium Graveolens (Celery) Seed Extract, Zinc Gluconate, Calcium Pantothenate, Polyquaternium-7, Niacinamide, Ornithine HCL, Polyquaternium-11, Citrulline, Hydrolyzed Soy Protein, Biotin, Glucosamine HCL, Disodium Succinate, Arctium Majus Root Extract, Panax Ginseng Root Extract, Coumarin, Limonene",https://www.ulta.com/p/damage-control-follicle-strengthening-conditioner-pimprod2038674?sku=2608475,0,4.7
Sally Hansen,Sally Hansen x Keith Haring Miracle Gel Nail Polish Collection,"Home
Nails
Nail Polish","Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Isopropyl Alcohol, Tosylamide/Epoxy Resin, Stearalkonium Bentonite, Triphenyl Phosphate, Glycidyl Neodecanoate/Phthalic Anhydride/TMP Crosspolymer, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Aqua/Water/Eau, Isosorbide Dicaprylate/Caprate, Silica, Diacetone Alcohol, Kaolin, Hydroxyethyl Acrylate/IPDI/PPG-15 Glyceryl Ether Copolymer, Phosphoric Acid, Acrylates/Dimethicone Copolymer, Dimethicone, Trimethylsiloxysilicate, Lithothamnion Calcareum Extract, Tocopheryl Acetate, Aluminum Hydroxide, Triethoxycaprylylsilane, Mannitol, Cetyl PEG/PPG-10/1 Dimethicone, Polyvinyl Butyral, Solum Diatomeae/Diatomaceous Earth/Terre de Diatomees, Carthamus Tinctorius (Safflower) Seed Oil, Zinc Sulfate, n-Butyl Alcohol, Macrocystis Pyrifera (Kelp) Extract, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, [May Contain/Peut Contenir/+/-: Ultramarines (CI77007), Titanium Dioxide (CI77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 Lake (CI19140), Red 6 Lake (CI15850), Red 7 Lake (CI15850), Manganese Violet (CI77742), Blue 1 Lake (CI42090), Ferric Ammonium Ferrocyanide (CI77510), Red 34 Lake (CI15880)]",https://www.ulta.com/p/sally-hansen-x-keith-haring-miracle-gel-nail-polish-collection-pimprod2039144?sku=2609246,0,4.2
Clinique,Soft-Pressed Powder Blusher,"Home
Makeup
Face
Blush","Talc, Caprylic / Capric / Myristic / Stearic Triglyceride, Zinc Stearate, Calcium Silicate, Dimethicone, Silica, Aluminum Myristate, Tetrasodium EDTA, Chlorphenesin, Potassium Sorbate.
May Contain: Mica, Titanium Dioxide (CI 77891), Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Carmine (CI 75470), Ferric Ferrocyanide (CI 77510), Blue 1 Lake (CI 42090), Red 22 Lake (CI 45380), Red 36 Lake (CI 12085), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Red 28 Lake (CI 45410), Red 34 Lake (CI 15880), Ultramarines (CI 77007), Yellow 6 Lake (CI 15985), Red 6 (CI 15850).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/soft-pressed-powder-blusher-xlsImpprod10791935?sku=2223180,0,4.5
Keranique,Deep Hydration Follicle Strengthening Conditioner,"Home
Hair
Shampoo & Conditioner
Conditioner","Water (Aqua, Eau), Cetearyl Alcohol, Stearyl Alcohol, Cetyl Alcohol, Caprylyl Glycol, Isododecane, Behentrimonium Chloride, Amodimethicone, Stearamine Oxide, Guar Hydroxypropyltrimonium Chloride, Glycerin, Fragrance (Parfum), Cetrimonium Chloride, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Isopropyl Alcohol, Menthol, Hydroxyethylcellulose, Glyceryl Undecylenate, Glyceryl Laurate, Sorbic Acid, Tetrasodium Glutamate Diacetate, Panthenol, Hydrogenated Ethylhexyl Olivate, Hydrogenated Olive Oil Unsaponifiables, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Citric Acid, Hydrolyzed Ceratonia Siliqua Seed Extract, Polysilicone-15, Serenoa Serrulata Fruit Extract, Cyperus Esculentus Root Oil, Quaternium-95, Zea Mays (Corn) Starch, Propanediol, Hydrolyzed Lupine Protein, Cystine Bis-PG-Propyl Silanetriol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Butyl Methoxydibenzoylmethane, Keratin, Arginine, Acetyl Tyrosine, Pentylene Glycol, PEG-12 Dimethicone, Zinc Gluconate, Calcium Pantothenate, Hydrolyzed Keratin, Polyquaternium-7, Ornithine HCL, Niacinamide, Potassium Sorbate, Sodium Benzoate, Polyquaternium-11, Citrulline, Hydrolyzed Soy Protein, Biotin, Glucosamine HCL, Disodium Succinate, Ethylhexylglycerin, Arctium Majus Root Extract, Panax Ginseng Root Extract, Coumarin, Limonene",https://www.ulta.com/p/deep-hydration-follicle-strengthening-conditioner-pimprod2038671?sku=2608472,0,4.5
Keranique,Color Boost Follicle Strengthening Conditioner,"Home
Hair
Shampoo & Conditioner
Conditioner","Water (Aqua, Eau), Cetearyl Alcohol, Cetyl Alcohol, Amodimethicone, Behentrimonium Chloride, Isododecane, Stearamine Oxide, Caprylyl Glycol, Guar Hydroxypropyltrimonium Chloride, Quaternium-91, Glycerin, Behentrimonium Methosulfate, Fragrance (Parfum), Cetrimonium Chloride, Isopropyl Alcohol, Quaternium-95, Cetrimonium Methosulfate, Hydroxyethylcellulose, Quaternium-87, Potassium Sorbate, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Glyceryl Laurate, Glyceryl Undecylenate, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Propanediol, Propylene Glycol, Tetrasodium Glutamate Diacetate, Citric Acid, PPG-3 Benzyl Ether Myristate, Tribehenin, Caprylic/Capric Triglyceride, Pentaerythrityl Tetradi-t-butyl Hydroxyhydrocinnamate, Panthenol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Arginine, Acetyl Tyrosine, Hydrolyzed Ceratonia Siliqua Seed Extract, Keratin, Pentylene Glycol, Zea Mays (Corn) Starch, PEG-12 Dimethicone, Calcium Pantothenate, Zinc Gluconate, Niacinamide, Ornithine HCL, Allantoin, Tocopheryl Acetate, Curcuma Longa (Turmeric) Root Oil, Hydrolyzed Keratin, Sodium Benzoate, Polyquaternium-11, Citrulline, Biotin, Hydrolyzed Soy Protein, Glucosamine HCL, Disodium Succinate, Apium Graveolens (Celery) Seed Extract, Bisabolol, Arctium Majus Root Extract, Panax Ginseng Root Extract, Polyquaternium-7, Coumarin, Limonene",https://www.ulta.com/p/color-boost-follicle-strengthening-conditioner-pimprod2038676?sku=2608477,0,4.7
Alterna,Caviar Anti-Aging Smoothing Anti-Frizz Shampoo,"Home
Hair
Shampoo & Conditioner
Shampoo","Water/Aqua/Eau, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Hydroxysultaine, Disodium Cocoyl Glutamate, Potassium Cocoyl Glycinate, Sodium Lauroyl Sarcosinate, Decyl Glucoside, Potassium Cocoate, Cocamidopropylamine Oxide, Glycereth-26, Sodium Cocoyl Glutamate, PEG-120 Methyl Glucose Dioleate, Camellia Oleifera Seed Oil, Crambe Abyssinica Seed Oil, Oryza Sativa (Rice) Bran Oil, Passiflora Incarnata Seed Oil, Persea Gratissima (Avocado) Oil, Laminaria Digitata Extract, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Caviar Extract, Panthenol, Phospholipids, Glycerin, Cocodimonium Hydroxypropyl Silk Amino Acids, Ascorbic Acid, Polysilicone-15, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Superoxide Dismutase, PPG-3 Benzyl Ether Myristate, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Guar Hydroxypropyltrimonium Chloride, Ethylhexylglycerin, Quaternium-91, Methyl Gluceth-20, Caprylyl Glycol, Polyquaternium-10, Polyquaternium-44, Polyquaternium-55, Glycol Distearate, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopheryl Acetate, Citric Acid, Trisodium Ethylenediamine Disuccinate, Tetrasodium EDTA, Disodium EDTA, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Fragrance (Parfum).",https://www.ulta.com/p/caviar-anti-aging-smoothing-anti-frizz-shampoo-pimprod2000193?sku=2552498,0,4.2
GLAMGLOW,BRIGHTEYES Illuminating Anti-Fatigue Eye Cream,"Home
Skin Care
Eye Treatments
Eye Cream","Water\Aqua\Eau, Butyrospermum Parkii (Shea) Butter, Butylene Glycol, Dimethicone, Glycerin, Cetearyl Alcohol, Cetyl Esters, Isostearyl Neopentanoate, Cetyl Alcohol, Polybutene, Sodium Hyaluronate, Caffeine, Tocopheryl Acetate, Narcissus Tazetta Bulb Extract, Aminopropyl Ascorbyl Phosphate, Linoleic Acid, Acetyl Hexapeptide-8, Artemia Extract, Hibiscus Sabdariffa Flower Extract, Trifluoroacetyl Tripeptide-2, Anthemis Nobilis (Chamomile) Flower Extract, Laminaria Digitata Extract, Cucumis Melo (Melon) Fruit Extract, Cetearyl Glucoside, Cholesterol, Persea Gratissima (Avocado) Oil, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Algae Extract, Lauryl Pca, Whey Protein\Lactis Protein\Proteine Du Petit-Lait, Yeast Extract\Faex\Extrait De Levure, Sodium Lactate, Sorbitol, Trehalose, Zinc Pca, Glucose, Acetyl Glucosamine, Neopentyl Glycol Diheptanoate, Carbomer, Sodium Hydroxide, Propylene Glycol Dicaprylate, Polymethyl Methacrylate, Sodium Pca, Dextran, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polyethylene, Decarboxy Carnosine Hcl, Potassium Sulfate, Caprylylglycol, 1,2-Hexanediol, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Methyl Glucose Sesquistearate, Bht, Disodium Edta, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491).",https://www.ulta.com/p/brighteyes-illuminating-anti-fatigue-eye-cream-pimprod2017750?sku=2570315,0,3.6
ULTA Beauty Collection,Perfect Pair Gel Shine Nail Lacquer & Topcoat,"Home
Nails
Gel Nail Polish","Venus Gel Shine Nail Lacquer Ingredients: Ethyl Acetate, Butyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Aluminum Powder (CI 77000), Adipic Acid/Fumaric Acid/Tricyclodecane Dimethanol Copolymer, Stearalkonium Bentonite, Mica, HEA/IPDI Isocyanurate Trimer/PG Crosspolymer, Isosorbide Dicaprylate/Caprate, Styrene/Acrylates Copolymer, n-Butyl Alcohol, Silica, Diacetone Alcohol, Octocrylene, Hexanal, Lithothamnion Calcareum Extract, Phosphoric Acid, Mannitol, Diatomaceous Earth, Zinc Sulfate, Iron Oxides (CI 77491, CI 77499), Yellow 5 Lake (CI 19140).
Top Coat Ingredients: Butyl Acetate, Ethyl Acetate, Acrylates Copolymer, Nitrocellulose, Acetyl Tributyl Citrate, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Isopropyl Alcohol, Hydroxyethyl Acrylate/IPDI/PPG-15 Glyceryl Ether Copolymer, HEA/IPDI Isocyanurate Trimer/PG Crosspolymer, Ethyl Trimethylbenzoyl Phenylphosphinate, Trimethylpentanediyl Dibenzoate, Violet 2 (CI 60725).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/perfect-pair-gel-shine-nail-lacquer-topcoat-pimprod2026786?sku=2580625,0,3.9
IT Cosmetics,Bye Bye Pores Bronzer,"Home
Makeup
Face
Bronzer","Mica, Ethylhexyl Palmitate, Nylon-12, Silica, Zinc Stearate, Polyethylene, Dimethicone, Trimethylsiloxysilicate, Lauroyl Lysine, Tocopheryl Acetate, Aqua/Water/Eau, Glycerin, Olea Europaea (Olive) Fruit Extract, Aloe Barbadensis Leaf Extract, Carica Papaya (Papaya) Fruit Extract, Punica Granatum Extract, Vitis Vinifera (Grape) Seed Extract, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Oleifera Leaf Extract, Camellia Sinensis Leaf Extract, Rosa Canina Fruit Extract, Retinyl Palmitate, Ascorbyl Palmitate, Magnesium Ascorbyl Phosphate, Hydrolyzed Silk, Aloe Barbadensis Leaf Juice Powder, Rosa Canina Flower Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Algae Extract, Avena Sativa (Oat) Kernel Flour, Hydrolyzed Collagen, Hyaluronic Acid, Soluble Collagen, Leuconostoc/Radish Root Ferment Filtrate, Sodium Hyaluronate, Butylene Glycol, Carbomer, Polysorbate 20, Sodium Lactate, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Cholesteryl Oleyl Carbonate, Cholesteryl Chloride, Cholesteryl Nonanoate, Niacinamide, Cocos Nucifera (Coconut) Fruit Extract, Tocopherol, Phenoxyethanol, Fragrance (Parfum), Coumarin, Benzyl Alcohol, Benzyl Benzoate, Benzyl Cinnamate, BHT. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/bye-bye-pores-bronzer-xlsImpprod18251075?sku=2527643,0,4.1
Keranique,Deep Hydration Complete Hair Regrowth System,"Home
Hair
Shampoo & Conditioner
Shampoo","Deep Hydration Follicle Strengthening Shampoo: Water (Aqua,Eau), Sodium Lauryl Sulfoacetate, Disodium Laureth Sulfosuccinate, Sodium Lauroyl Sarcosinate, Cocamidopropyl Hydroxysultaine, PEG-7 Glyceryl Cocoate, Caprylyl Glycol, PEG-150 Distearate, Sodium Lauroyl Lactylate , Fragrance (Parfum), Sodium Benzoate, Tetrasodium Glutamate Diacetate, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Glyceryl Undecylenate, Glyceryl Laurate, Lauric Acid, Polyquaternium-7, Potassium Sorbate, Menthol, Panthenol, Rice Oil Glycereth-8 Esters, Decyl Glucoside, Serenoa Serrulata Fruit Extract, Quaternium-95, Glycerin, Propanediol, Hydrolyzed Lupine Protein, Cystine Bis-PG-Propyl Silanetriol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Citric Acid, Biotin, Hydrolyzed Ceratonia Siliqua Seed Extract, Keratin, Zea Mays (Corn) Starch, Arginine , Acetyl Tyrosine, Pentylene Glycol, PEG-12 Dimethicone,Calcium Pantothenate, Zinc Gluconate, Hydrolyzed Keratin, Ornithine HCL, Niacinamide, Polyquaternium-11, Citrulline, Hydrolyzed Soy Protein, Glucosamine HCL, Ethylhexylglycerin, Pentaerythrityl Tetra-di- t-butyl Hydroxyhydrocinnamate, Disodium Succinate, Guar Hydroxypropyltrimonium Chloride, Arctium Majus Root Extract, Panax Ginseng Root Extract, Coumarin, Limonene
Deep Hydration Follicle Strengthening Conditioner: Water (Aqua, Eau), Cetearyl Alcohol, Stearyl Alcohol, Cetyl Alcohol, Caprylyl Glycol, Isododecane,Behentrimonium Chloride, Amodimethicone, Stearamine Oxide, Guar Hydroxypropyltrimonium Chloride, Glycerin, Fragrance (Parfum), Cetrimonium Chloride, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Isopropyl Alcohol, Menthol, Hydroxyethylcellulose, Glyceryl Undecylenate, Glyceryl Laurate, Sorbic Acid , Tetrasodium Glutamate Diacetate, Panthenol, Hydrogenated Ethylhexyl Olivate, Hydrogenated Olive Oil Unsaponifiables, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Citric Acid, Hydrolyzed Ceratonia Siliqua Seed Extract, Polysilicone-15, Serenoa Serrulata Fruit Extract, Cyperus Esculentus Root Oil, Quaternium-95, Zea Mays (Corn) Starch, Propanediol, Hydrolyzed Lupine Protein, Cystine Bis-PG-Propyl Silanetriol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Butyl Methoxydibenzoylmethane, Keratin, Arginine, Acetyl Tyrosine, Pentylene Glycol, PEG-12 Dimethicone, Zinc Gluconate, Calcium Pantothenate, Hydrolyzed Keratin, Polyquaternium-7, Ornithine HCL, Niacinamide, Potassium Sorbate, Sodium Benzoate, Polyquaternium-11, Citrulline, Hydrolyzed Soy Protein, Biotin, Glucosamine HCL, Disodium Succinate, Ethylhexylglycerin, Arctium Majus Root Extract, Panax Ginseng Root Extract, Coumarin, Limonene Hair Regrowth Treatment For Women: Minoxidil 2%, Alcohol, Propylene Glycol, Purified Water
Lift & Repair Treatment Spray: Water (Aqua, Eau), Polyester-5, Caprylyl Glycol, PEG-40 Hydrogenated Castor Oil, PPG-26 Buteth-26, Glycerin, Sodium Benzoate, PEG-12 Dimethicone, Tetrasodium Glutamate Diacetate, Fragrance (Parfum), Menthol, Citric Acid, Pentylene Glycol, Panthenol, Mannitol, Cystine Bis-PG-Propyl Silanetriol, Serenoa Serrulata Fruit Extract, Chondrus Crispus Extract, Quaternium-95, Isochrysis Galbana Extract, Laminaria Digitata Extract, Propanediol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Xanthan Gum, Glycogen, Keratin, Hydrolyzed Keratin, Hydrolyzed Ceratonia Siliqua Seed Extract, Zea Mays (Corn) Starch, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Arginine, Acetyl Tyrosine, Potassium Sorbate, Calcium Pantothenate, Zinc Gluconate, Niacinamide, Ornithine HCL, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Polyquaternium-11, Citrulline, Biotin, Hydrolyzed Soy Protein, Glucosamine HCL, Disodium Succinate, Arctium Majus Root Extract, Panax Ginseng Root Extract, Limonene, Geraniol, Linalool",https://www.ulta.com/p/deep-hydration-complete-hair-regrowth-system-pimprod2038665?sku=2608467,0,4.2
